Time,Request Time,Computation Time
2023-11-08T10:35:07,10.161710977554321,10.13570169400191
2023-11-08T10:35:17,8.998031616210938,8.96866379900166
2023-11-08T10:35:26,8.51517128944397,8.488389904006908
2023-11-08T10:35:36,8.504404306411743,8.483492564002518
2023-11-08T10:35:45,8.523190259933472,8.48921200800396
2023-11-08T10:35:56,9.956387996673584,9.933853555994574
2023-11-08T10:36:07,9.513603210449219,9.48828785999649
2023-11-08T10:36:17,9.08090353012085,9.057969831002993
2023-11-08T10:36:27,9.084635019302368,9.063076017999265
2023-11-08T10:36:38,10.184871435165405,10.162409369004308
2023-11-08T10:36:48,8.513562202453613,8.489988084002107
2023-11-08T10:36:57,8.512844800949097,8.490644267003518
2023-11-08T10:37:08,9.508987426757812,9.487277069994889
2023-11-08T10:37:19,10.088284492492676,10.066088015002606
2023-11-08T10:37:30,10.122645378112793,10.099757060001139
2023-11-08T10:37:40,9.061313152313232,9.039966680000362
2023-11-08T10:37:50,9.505934476852417,9.483055087002867
2023-11-08T10:38:01,9.512933015823364,9.483554318998358
2023-11-08T10:38:10,8.50418472290039,8.48169685099856
2023-11-08T10:38:21,9.516824722290039,9.493788998006494
2023-11-08T10:38:30,8.514919757843018,8.483893192998949
2023-11-08T10:38:40,8.543697118759155,8.519563352994737
2023-11-08T10:38:50,9.499569654464722,9.477151786006289
2023-11-08T10:39:01,9.521702766418457,9.489494545996422
2023-11-08T10:39:12,9.984458208084106,9.963516449992312
2023-11-08T10:39:21,8.518393516540527,8.496208280004794
2023-11-08T10:39:32,9.091808080673218,9.068563291992177
2023-11-08T10:39:41,8.493103504180908,8.472358931001509
2023-11-08T10:39:51,8.50604796409607,8.485932341995067
2023-11-08T10:40:01,9.075016021728516,9.054904605000047
2023-11-08T10:40:10,8.52254056930542,8.502330756004085
2023-11-08T10:40:21,9.512316703796387,9.490134261999629
2023-11-08T10:40:32,9.977794885635376,9.956061785997008
2023-11-08T10:40:43,10.115533828735352,10.094929437997052
2023-11-08T10:40:52,8.526065111160278,8.504777780995937
2023-11-08T10:41:02,8.507002353668213,8.48682231499697
2023-11-08T10:41:13,9.943624258041382,9.922970018989872
2023-11-08T10:41:24,10.112880945205688,10.091318361999583
2023-11-08T10:41:33,8.508377075195312,8.487654209995526
2023-11-08T10:41:44,9.969713926315308,9.939566465996904
2023-11-08T10:41:54,8.511454820632935,8.487522031995468
2023-11-08T10:42:05,9.978893756866455,9.958471303005354
2023-11-08T10:42:16,10.014436721801758,9.99316739999631
2023-11-08T10:42:27,10.177035331726074,10.155874147996656
2023-11-08T10:42:38,10.105677366256714,10.084701225001481
2023-11-08T10:42:49,9.499109745025635,9.475611653993838
2023-11-08T10:42:59,9.506189823150635,9.484562322002603
2023-11-08T10:43:09,8.506965160369873,8.486191496005631
2023-11-08T10:43:19,9.497499465942383,9.475324558996363
2023-11-08T10:43:30,9.504261493682861,9.48141926099197
2023-11-08T10:43:41,10.069477558135986,10.04811419500038
2023-11-08T10:43:52,10.229336023330688,10.20869069400942
2023-11-08T10:44:02,9.509316444396973,9.487865117000183
2023-11-08T10:44:14,10.075129747390747,10.051525182003388
2023-11-08T10:44:24,9.512118101119995,9.490032881993102
2023-11-08T10:44:35,10.095548629760742,10.074783181989915
2023-11-08T10:44:46,9.513186931610107,9.49259690499457
2023-11-08T10:44:56,9.511372804641724,9.487563741990016
2023-11-08T10:45:07,10.067318677902222,10.044965367007535
2023-11-08T10:45:18,10.190463781356812,10.168614916998195
2023-11-08T10:45:29,10.042389392852783,10.021008087991504
2023-11-08T10:45:40,9.964680671691895,9.927323568001157
2023-11-08T10:45:52,10.079017639160156,10.055935627999133
2023-11-08T10:46:02,9.499626636505127,9.477456927997991
2023-11-08T10:46:13,10.016403436660767,9.994950306994724
2023-11-08T10:46:24,10.19976806640625,10.179123039997648
2023-11-08T10:46:35,9.987814903259277,9.96596242400119
2023-11-08T10:46:46,9.498882055282593,9.475067318009678
2023-11-08T10:46:56,9.501879453659058,9.480439283986925
2023-11-08T10:47:07,9.509163618087769,9.486846238010912
2023-11-08T10:47:17,9.512953758239746,9.481130694999592
2023-11-08T10:47:28,9.506002426147461,9.485866123010055
2023-11-08T10:47:39,10.145039796829224,10.12223089800682
2023-11-08T10:47:50,10.01314926147461,9.992422340001212
2023-11-08T10:48:01,10.085988283157349,10.064857610996114
2023-11-08T10:48:11,9.233417510986328,9.210712713000248
2023-11-08T10:48:21,8.506991624832153,8.48346201700042
2023-11-08T10:48:31,9.164037704467773,9.140284342996893
2023-11-08T10:48:41,9.087805271148682,9.06629735599563
2023-11-08T10:48:51,8.554290056228638,8.528770970006008
2023-11-08T10:49:00,8.501925468444824,8.477033186994959
2023-11-08T10:49:10,8.495639324188232,8.471320827011368
2023-11-08T10:49:20,9.05838680267334,9.033186411994393
2023-11-08T10:49:29,8.516774892807007,8.496300526006962
2023-11-08T10:49:39,8.507974624633789,8.484030202002032
2023-11-08T10:49:48,8.506183385848999,8.483281424996676
2023-11-08T10:49:58,8.529877424240112,8.500222540998948
2023-11-08T10:50:07,8.522510051727295,8.496123484001146
2023-11-08T10:50:17,8.516964435577393,8.488763165994897
2023-11-08T10:50:26,8.52468991279602,8.503976628999226
2023-11-08T10:50:36,8.507373571395874,8.48720896699524
2023-11-08T10:50:46,9.178842544555664,9.066146708995802
2023-11-08T10:50:55,8.50495195388794,8.478743207000662
2023-11-08T10:51:05,8.518439054489136,8.49672327200824
2023-11-08T10:51:14,8.503351926803589,8.478226783001446
2023-11-08T10:51:24,8.5090651512146,8.484283505997155
2023-11-08T10:51:34,8.927929162979126,8.904782900994178
2023-11-08T10:51:43,8.500433921813965,8.479600475009647
2023-11-08T10:51:53,9.01110029220581,8.99001399500412
2023-11-08T10:52:03,8.508484840393066,8.487123973987764
